Name,Weight,Event,Time
Brittany Ward,108,Halloween 2000,2000-10-31T07:40:31-06:00
Brittany Ward,106,Halloween 2000,2000-10-31T08:24:27-06:00
Brittany Ward,108,Halloween 2000,2000-10-31T09:29:13-06:00
Marco Parisian,101,Halloween 2000,2000-10-31T00:13:45-06:00
Marco Parisian,103,Halloween 2000,2000-10-31T01:50:12-06:00
Marco Parisian,103,Halloween 2000,2000-10-31T02:36:42-06:00
Marco Parisian,101,Halloween 2000,2000-10-31T03:17:55-06:00
Marco Parisian,105,Halloween 2000,2000-10-31T04:44:55-06:00
Marco Parisian,107,Halloween 2000,2000-10-31T05:40:20-06:00
Shawna Ward,100,Halloween 2000,2000-10-31T00:10:23-06:00
Shawna Ward,100,Halloween 2000,2000-10-31T01:26:32-06:00
Shawna Ward,100,Halloween 2000,2000-10-31T02:15:14-06:00
Shawna Ward,102,Halloween 2000,2000-10-31T03:11:17-06:00
Shawna Ward,106,Halloween 2000,2000-10-31T04:21:45-06:00
Shawna Ward,105,Halloween 2000,2000-10-31T05:12:29-06:00
Shawna Ward,106,Halloween 2000,2000-10-31T06:16:46-06:00
Shawna Ward,107,Halloween 2000,2000-10-31T07:25:26-06:00
Shawna Ward,108,Halloween 2000,2000-10-31T08:49:24-06:00
Shawna Ward,108,Halloween 2000,2000-10-31T09:47:45-06:00
Shawna Ward,110,Halloween 2000,2000-10-31T010:53:29-06:00
Shawna Ward,109,Halloween 2000,2000-10-31T011:50:56-06:00
Quinn Ward,99,Halloween 2000,2000-10-31T00:46:36-06:00
Quinn Ward,99,Halloween 2000,2000-10-31T01:56:43-06:00
Quinn Ward,101,Halloween 2000,2000-10-31T02:25:59-06:00
Quinn Ward,104,Halloween 2000,2000-10-31T03:15:31-06:00
Quinn Ward,106,Halloween 2000,2000-10-31T04:14:28-06:00
Quinn Ward,107,Halloween 2000,2000-10-31T05:58:27-06:00
Kaleb MacGyver,102,Halloween 2000,2000-10-31T00:12:30-06:00
Kaleb MacGyver,102,Halloween 2000,2000-10-31T01:21:57-06:00
Stanford MacGyver,100,Halloween 2000,2000-10-31T00:25:18-06:00
Stanford MacGyver,102,Halloween 2000,2000-10-31T01:33:28-06:00
Stanford MacGyver,100,Halloween 2000,2000-10-31T02:39:33-06:00
Stanford MacGyver,104,Halloween 2000,2000-10-31T03:32:53-06:00
Stanford MacGyver,103,Halloween 2000,2000-10-31T04:21:50-06:00
Stanford MacGyver,103,Halloween 2000,2000-10-31T05:12:52-06:00
Stanford MacGyver,106,Halloween 2000,2000-10-31T06:14:28-06:00
Stanford MacGyver,106,Halloween 2000,2000-10-31T07:49:24-06:00
Kaya Parisian,98,Halloween 2000,2000-10-31T00:28:15-06:00
Faustino Parisian,101,Halloween 2000,2000-10-31T00:49:16-06:00
Faustino Parisian,103,Halloween 2000,2000-10-31T01:39:25-06:00
Faustino Parisian,104,Halloween 2000,2000-10-31T02:41:51-06:00
Faustino Parisian,103,Halloween 2000,2000-10-31T03:24:30-06:00
Faustino Parisian,104,Halloween 2000,2000-10-31T04:11:42-06:00
Faustino Parisian,105,Halloween 2000,2000-10-31T05:42:18-06:00
Faustino Parisian,107,Halloween 2000,2000-10-31T06:49:13-06:00
Faustino Parisian,107,Halloween 2000,2000-10-31T07:30:34-06:00
Faustino Parisian,106,Halloween 2000,2000-10-31T08:34:48-06:00
Faustino Parisian,109,Halloween 2000,2000-10-31T09:53:31-06:00
Faustino Parisian,108,Halloween 2000,2000-10-31T010:44:53-06:00
Faustino Parisian,110,Halloween 2000,2000-10-31T011:30:37-06:00
Grover Parisian,100,Halloween 2000,2000-10-31T00:35:38-06:00
Lucy Ward,98,Halloween 2000,2000-10-31T00:13:15-06:00
Lucy Ward,101,Halloween 2000,2000-10-31T01:23:12-06:00
Lucy Ward,103,Halloween 2000,2000-10-31T02:39:37-06:00
Lucy Ward,102,Halloween 2000,2000-10-31T03:56:20-06:00
Lucy Ward,103,Halloween 2000,2000-10-31T04:42:46-06:00
Lucy Ward,104,Halloween 2000,2000-10-31T05:10:47-06:00
Lucy Ward,105,Halloween 2000,2000-10-31T06:47:53-06:00
Lucy Ward,106,Halloween 2000,2000-10-31T07:16:10-06:00
Lucy Ward,106,Halloween 2000,2000-10-31T08:33:23-06:00
Lucy Ward,111,Halloween 2000,2000-10-31T09:48:31-06:00
Lucy Ward,110,Halloween 2000,2000-10-31T010:20:27-06:00
Lucy Ward,109,Halloween 2000,2000-10-31T011:32:41-06:00
Lucy Ward,112,Halloween 2000,2000-10-31T012:56:13-06:00
Lucy Ward,112,Halloween 2000,2000-10-31T013:30:39-06:00
Lucy Ward,115,Halloween 2000,2000-10-31T014:53:38-06:00
Brittany Ward,100,Thankgiving 2001,2001-11-30T00:58:18-06:00
Brittany Ward,99,Thankgiving 2001,2001-11-30T01:23:32-06:00
Marco Parisian,102,Thankgiving 2001,2001-11-30T00:20:47-06:00
Marco Parisian,103,Thankgiving 2001,2001-11-30T01:42:11-06:00
Marco Parisian,103,Thankgiving 2001,2001-11-30T02:20:42-06:00
Marco Parisian,103,Thankgiving 2001,2001-11-30T03:49:28-06:00
Marco Parisian,103,Thankgiving 2001,2001-11-30T04:56:49-06:00
Shawna Ward,100,Thankgiving 2001,2001-11-30T00:17:51-06:00
Shawna Ward,99,Thankgiving 2001,2001-11-30T01:17:51-06:00
Shawna Ward,104,Thankgiving 2001,2001-11-30T02:42:40-06:00
Shawna Ward,101,Thankgiving 2001,2001-11-30T03:15:28-06:00
Shawna Ward,106,Thankgiving 2001,2001-11-30T04:17:17-06:00
Shawna Ward,103,Thankgiving 2001,2001-11-30T05:47:17-06:00
Shawna Ward,104,Thankgiving 2001,2001-11-30T06:54:57-06:00
Shawna Ward,108,Thankgiving 2001,2001-11-30T07:32:16-06:00
Quinn Ward,100,Thankgiving 2001,2001-11-30T00:39:46-06:00
Quinn Ward,102,Thankgiving 2001,2001-11-30T01:18:56-06:00
Quinn Ward,100,Thankgiving 2001,2001-11-30T02:38:21-06:00
Quinn Ward,102,Thankgiving 2001,2001-11-30T03:44:36-06:00
Quinn Ward,105,Thankgiving 2001,2001-11-30T04:16:29-06:00
Quinn Ward,106,Thankgiving 2001,2001-11-30T05:20:32-06:00
Quinn Ward,107,Thankgiving 2001,2001-11-30T06:59:31-06:00
Quinn Ward,108,Thankgiving 2001,2001-11-30T07:21:18-06:00
Quinn Ward,108,Thankgiving 2001,2001-11-30T08:41:14-06:00
Quinn Ward,111,Thankgiving 2001,2001-11-30T09:39:26-06:00
Quinn Ward,109,Thankgiving 2001,2001-11-30T010:37:39-06:00
Quinn Ward,109,Thankgiving 2001,2001-11-30T011:33:32-06:00
Kaleb MacGyver,100,Thankgiving 2001,2001-11-30T00:49:28-06:00
Kaleb MacGyver,101,Thankgiving 2001,2001-11-30T01:37:17-06:00
Stanford MacGyver,102,Thankgiving 2001,2001-11-30T00:52:55-06:00
Stanford MacGyver,100,Thankgiving 2001,2001-11-30T01:10:15-06:00
Kaya Parisian,100,Thankgiving 2001,2001-11-30T00:41:10-06:00
Kaya Parisian,100,Thankgiving 2001,2001-11-30T01:35:36-06:00
Kaya Parisian,102,Thankgiving 2001,2001-11-30T02:38:31-06:00
Kaya Parisian,102,Thankgiving 2001,2001-11-30T03:51:25-06:00
Kaya Parisian,102,Thankgiving 2001,2001-11-30T04:23:40-06:00
Kaya Parisian,107,Thankgiving 2001,2001-11-30T05:31:38-06:00
Kaya Parisian,106,Thankgiving 2001,2001-11-30T06:48:15-06:00
Kaya Parisian,105,Thankgiving 2001,2001-11-30T07:50:56-06:00
Kaya Parisian,108,Thankgiving 2001,2001-11-30T08:48:23-06:00
Kaya Parisian,111,Thankgiving 2001,2001-11-30T09:53:29-06:00
Kaya Parisian,108,Thankgiving 2001,2001-11-30T010:50:56-06:00
Kaya Parisian,112,Thankgiving 2001,2001-11-30T011:49:56-06:00
Faustino Parisian,100,Thankgiving 2001,2001-11-30T00:24:48-06:00
Faustino Parisian,100,Thankgiving 2001,2001-11-30T01:35:40-06:00
Faustino Parisian,103,Thankgiving 2001,2001-11-30T02:22:22-06:00
Faustino Parisian,104,Thankgiving 2001,2001-11-30T03:30:20-06:00
Faustino Parisian,102,Thankgiving 2001,2001-11-30T04:18:59-06:00
Faustino Parisian,104,Thankgiving 2001,2001-11-30T05:41:25-06:00
Faustino Parisian,104,Thankgiving 2001,2001-11-30T06:57:38-06:00
Faustino Parisian,109,Thankgiving 2001,2001-11-30T07:56:39-06:00
Faustino Parisian,108,Thankgiving 2001,2001-11-30T08:19:53-06:00
Faustino Parisian,107,Thankgiving 2001,2001-11-30T09:22:14-06:00
Faustino Parisian,112,Thankgiving 2001,2001-11-30T010:31:50-06:00
Faustino Parisian,110,Thankgiving 2001,2001-11-30T011:43:17-06:00
Grover Parisian,100,Thankgiving 2001,2001-11-30T00:47:19-06:00
Grover Parisian,101,Thankgiving 2001,2001-11-30T01:22:19-06:00
Grover Parisian,100,Thankgiving 2001,2001-11-30T02:30:34-06:00
Grover Parisian,102,Thankgiving 2001,2001-11-30T03:52:10-06:00
Grover Parisian,105,Thankgiving 2001,2001-11-30T04:49:33-06:00
Grover Parisian,107,Thankgiving 2001,2001-11-30T05:28:41-06:00
Grover Parisian,104,Thankgiving 2001,2001-11-30T06:10:47-06:00
Grover Parisian,109,Thankgiving 2001,2001-11-30T07:40:28-06:00
Grover Parisian,110,Thankgiving 2001,2001-11-30T08:31:26-06:00
Grover Parisian,109,Thankgiving 2001,2001-11-30T09:58:37-06:00
Grover Parisian,110,Thankgiving 2001,2001-11-30T010:14:58-06:00
Grover Parisian,111,Thankgiving 2001,2001-11-30T011:41:41-06:00
Lucy Ward,102,Thankgiving 2001,2001-11-30T00:59:29-06:00
Lucy Ward,99,Thankgiving 2001,2001-11-30T01:21:42-06:00
Lucy Ward,102,Thankgiving 2001,2001-11-30T02:45:20-06:00
Lucy Ward,102,Thankgiving 2001,2001-11-30T03:25:12-06:00
Lucy Ward,105,Thankgiving 2001,2001-11-30T04:21:45-06:00
Lucy Ward,103,Thankgiving 2001,2001-11-30T05:18:17-06:00
Brittany Ward,101,Fourth of July 2001,2001-07-04T00:11:27-06:00
Brittany Ward,100,Fourth of July 2001,2001-07-04T01:19:40-06:00
Brittany Ward,100,Fourth of July 2001,2001-07-04T02:54:27-06:00
Brittany Ward,104,Fourth of July 2001,2001-07-04T03:46:57-06:00
Brittany Ward,106,Fourth of July 2001,2001-07-04T04:46:19-06:00
Brittany Ward,104,Fourth of July 2001,2001-07-04T05:50:22-06:00
Brittany Ward,104,Fourth of July 2001,2001-07-04T06:44:29-06:00
Brittany Ward,108,Fourth of July 2001,2001-07-04T07:50:12-06:00
Brittany Ward,108,Fourth of July 2001,2001-07-04T08:37:23-06:00
Brittany Ward,111,Fourth of July 2001,2001-07-04T09:52:23-06:00
Marco Parisian,101,Fourth of July 2001,2001-07-04T00:37:48-06:00
Shawna Ward,100,Fourth of July 2001,2001-07-04T00:56:31-06:00
Shawna Ward,102,Fourth of July 2001,2001-07-04T01:13:57-06:00
Shawna Ward,104,Fourth of July 2001,2001-07-04T02:39:36-06:00
Shawna Ward,101,Fourth of July 2001,2001-07-04T03:42:15-06:00
Shawna Ward,104,Fourth of July 2001,2001-07-04T04:29:22-06:00
Shawna Ward,103,Fourth of July 2001,2001-07-04T05:17:32-06:00
Shawna Ward,108,Fourth of July 2001,2001-07-04T06:21:29-06:00
Shawna Ward,105,Fourth of July 2001,2001-07-04T07:51:26-06:00
Quinn Ward,101,Fourth of July 2001,2001-07-04T00:11:20-06:00
Quinn Ward,99,Fourth of July 2001,2001-07-04T01:25:20-06:00
Quinn Ward,100,Fourth of July 2001,2001-07-04T02:55:52-06:00
Quinn Ward,105,Fourth of July 2001,2001-07-04T03:12:35-06:00
Quinn Ward,103,Fourth of July 2001,2001-07-04T04:26:48-06:00
Quinn Ward,103,Fourth of July 2001,2001-07-04T05:56:56-06:00
Quinn Ward,106,Fourth of July 2001,2001-07-04T06:52:13-06:00
Quinn Ward,107,Fourth of July 2001,2001-07-04T07:23:45-06:00
Quinn Ward,108,Fourth of July 2001,2001-07-04T08:43:26-06:00
Quinn Ward,111,Fourth of July 2001,2001-07-04T09:31:55-06:00
Kaleb MacGyver,100,Fourth of July 2001,2001-07-04T00:25:28-06:00
Kaleb MacGyver,100,Fourth of July 2001,2001-07-04T01:26:45-06:00
Kaleb MacGyver,101,Fourth of July 2001,2001-07-04T02:47:32-06:00
Kaleb MacGyver,104,Fourth of July 2001,2001-07-04T03:50:20-06:00
Kaleb MacGyver,102,Fourth of July 2001,2001-07-04T04:32:16-06:00
Stanford MacGyver,100,Fourth of July 2001,2001-07-04T00:37:32-06:00
Stanford MacGyver,100,Fourth of July 2001,2001-07-04T01:48:50-06:00
Kaya Parisian,102,Fourth of July 2001,2001-07-04T00:54:42-06:00
Kaya Parisian,103,Fourth of July 2001,2001-07-04T01:20:47-06:00
Kaya Parisian,101,Fourth of July 2001,2001-07-04T02:45:36-06:00
Kaya Parisian,105,Fourth of July 2001,2001-07-04T03:39:11-06:00
Kaya Parisian,104,Fourth of July 2001,2001-07-04T04:53:57-06:00
Kaya Parisian,105,Fourth of July 2001,2001-07-04T05:53:47-06:00
Kaya Parisian,104,Fourth of July 2001,2001-07-04T06:33:38-06:00
Kaya Parisian,107,Fourth of July 2001,2001-07-04T07:36:19-06:00
Kaya Parisian,106,Fourth of July 2001,2001-07-04T08:17:39-06:00
Kaya Parisian,109,Fourth of July 2001,2001-07-04T09:16:26-06:00
Kaya Parisian,110,Fourth of July 2001,2001-07-04T010:56:53-06:00
Kaya Parisian,109,Fourth of July 2001,2001-07-04T011:11:53-06:00
Kaya Parisian,113,Fourth of July 2001,2001-07-04T012:53:42-06:00
Kaya Parisian,112,Fourth of July 2001,2001-07-04T013:44:11-06:00
Kaya Parisian,113,Fourth of July 2001,2001-07-04T014:43:35-06:00
Faustino Parisian,98,Fourth of July 2001,2001-07-04T00:19:16-06:00
Faustino Parisian,102,Fourth of July 2001,2001-07-04T01:19:39-06:00
Faustino Parisian,104,Fourth of July 2001,2001-07-04T02:12:26-06:00
Faustino Parisian,103,Fourth of July 2001,2001-07-04T03:50:43-06:00
Faustino Parisian,106,Fourth of July 2001,2001-07-04T04:40:32-06:00
Faustino Parisian,103,Fourth of July 2001,2001-07-04T05:30:11-06:00
Grover Parisian,101,Fourth of July 2001,2001-07-04T00:21:42-06:00
Lucy Ward,100,Fourth of July 2001,2001-07-04T00:52:58-06:00
Lucy Ward,102,Fourth of July 2001,2001-07-04T01:26:49-06:00
Lucy Ward,102,Fourth of July 2001,2001-07-04T02:35:27-06:00
Lucy Ward,103,Fourth of July 2001,2001-07-04T03:23:58-06:00
Lucy Ward,105,Fourth of July 2001,2001-07-04T04:31:10-06:00
Lucy Ward,105,Fourth of July 2001,2001-07-04T05:47:53-06:00
Lucy Ward,108,Fourth of July 2001,2001-07-04T06:52:45-06:00
Lucy Ward,109,Fourth of July 2001,2001-07-04T07:18:58-06:00
Lucy Ward,109,Fourth of July 2001,2001-07-04T08:33:38-06:00
Lucy Ward,111,Fourth of July 2001,2001-07-04T09:40:42-06:00
Lucy Ward,110,Fourth of July 2001,2001-07-04T010:18:57-06:00
Lucy Ward,113,Fourth of July 2001,2001-07-04T011:36:49-06:00
Brittany Ward,99,New Year's Eve 2001,2001-12-31T00:12:47-06:00
Brittany Ward,102,New Year's Eve 2001,2001-12-31T01:54:33-06:00
Marco Parisian,100,New Year's Eve 2001,2001-12-31T00:19:52-06:00
Marco Parisian,99,New Year's Eve 2001,2001-12-31T01:26:34-06:00
Marco Parisian,102,New Year's Eve 2001,2001-12-31T02:14:35-06:00
Marco Parisian,105,New Year's Eve 2001,2001-12-31T03:16:34-06:00
Marco Parisian,104,New Year's Eve 2001,2001-12-31T04:33:53-06:00
Marco Parisian,107,New Year's Eve 2001,2001-12-31T05:21:46-06:00
Shawna Ward,101,New Year's Eve 2001,2001-12-31T00:27:24-06:00
Shawna Ward,101,New Year's Eve 2001,2001-12-31T01:23:27-06:00
Shawna Ward,101,New Year's Eve 2001,2001-12-31T02:52:30-06:00
Shawna Ward,105,New Year's Eve 2001,2001-12-31T03:22:42-06:00
Shawna Ward,103,New Year's Eve 2001,2001-12-31T04:57:15-06:00
Shawna Ward,107,New Year's Eve 2001,2001-12-31T05:50:36-06:00
Shawna Ward,104,New Year's Eve 2001,2001-12-31T06:55:52-06:00
Shawna Ward,107,New Year's Eve 2001,2001-12-31T07:11:17-06:00
Shawna Ward,108,New Year's Eve 2001,2001-12-31T08:41:10-06:00
Shawna Ward,109,New Year's Eve 2001,2001-12-31T09:46:12-06:00
Shawna Ward,111,New Year's Eve 2001,2001-12-31T010:58:58-06:00
Shawna Ward,110,New Year's Eve 2001,2001-12-31T011:57:48-06:00
Quinn Ward,101,New Year's Eve 2001,2001-12-31T00:11:20-06:00
Quinn Ward,103,New Year's Eve 2001,2001-12-31T01:52:47-06:00
Quinn Ward,103,New Year's Eve 2001,2001-12-31T02:59:24-06:00
Quinn Ward,102,New Year's Eve 2001,2001-12-31T03:27:36-06:00
Quinn Ward,103,New Year's Eve 2001,2001-12-31T04:47:40-06:00
Quinn Ward,107,New Year's Eve 2001,2001-12-31T05:16:47-06:00
Kaleb MacGyver,102,New Year's Eve 2001,2001-12-31T00:23:39-06:00
Kaleb MacGyver,99,New Year's Eve 2001,2001-12-31T01:27:43-06:00
Kaleb MacGyver,104,New Year's Eve 2001,2001-12-31T02:45:27-06:00
Kaleb MacGyver,102,New Year's Eve 2001,2001-12-31T03:48:35-06:00
Kaleb MacGyver,103,New Year's Eve 2001,2001-12-31T04:27:53-06:00
Kaleb MacGyver,105,New Year's Eve 2001,2001-12-31T05:53:56-06:00
Stanford MacGyver,100,New Year's Eve 2001,2001-12-31T00:26:47-06:00
Stanford MacGyver,102,New Year's Eve 2001,2001-12-31T01:59:59-06:00
Stanford MacGyver,104,New Year's Eve 2001,2001-12-31T02:13:35-06:00
Stanford MacGyver,103,New Year's Eve 2001,2001-12-31T03:55:43-06:00
Stanford MacGyver,103,New Year's Eve 2001,2001-12-31T04:16:38-06:00
Stanford MacGyver,107,New Year's Eve 2001,2001-12-31T05:20:22-06:00
Stanford MacGyver,106,New Year's Eve 2001,2001-12-31T06:12:24-06:00
Stanford MacGyver,105,New Year's Eve 2001,2001-12-31T07:33:13-06:00
Stanford MacGyver,107,New Year's Eve 2001,2001-12-31T08:21:47-06:00
Stanford MacGyver,110,New Year's Eve 2001,2001-12-31T09:17:30-06:00
Stanford MacGyver,108,New Year's Eve 2001,2001-12-31T010:39:26-06:00
Stanford MacGyver,113,New Year's Eve 2001,2001-12-31T011:55:17-06:00
Stanford MacGyver,113,New Year's Eve 2001,2001-12-31T012:56:44-06:00
Stanford MacGyver,112,New Year's Eve 2001,2001-12-31T013:57:56-06:00
Stanford MacGyver,115,New Year's Eve 2001,2001-12-31T014:55:41-06:00
Kaya Parisian,102,New Year's Eve 2001,2001-12-31T00:46:16-06:00
Kaya Parisian,100,New Year's Eve 2001,2001-12-31T01:34:13-06:00
Kaya Parisian,104,New Year's Eve 2001,2001-12-31T02:54:22-06:00
Kaya Parisian,104,New Year's Eve 2001,2001-12-31T03:21:15-06:00
Kaya Parisian,103,New Year's Eve 2001,2001-12-31T04:40:43-06:00
Kaya Parisian,103,New Year's Eve 2001,2001-12-31T05:33:35-06:00
Faustino Parisian,101,New Year's Eve 2001,2001-12-31T00:55:58-06:00
Faustino Parisian,102,New Year's Eve 2001,2001-12-31T01:29:39-06:00
Faustino Parisian,103,New Year's Eve 2001,2001-12-31T02:22:49-06:00
Faustino Parisian,103,New Year's Eve 2001,2001-12-31T03:52:12-06:00
Faustino Parisian,102,New Year's Eve 2001,2001-12-31T04:15:13-06:00
Faustino Parisian,107,New Year's Eve 2001,2001-12-31T05:17:25-06:00
Grover Parisian,99,New Year's Eve 2001,2001-12-31T00:44:46-06:00
Grover Parisian,102,New Year's Eve 2001,2001-12-31T01:36:26-06:00
Grover Parisian,104,New Year's Eve 2001,2001-12-31T02:25:42-06:00
Grover Parisian,102,New Year's Eve 2001,2001-12-31T03:52:47-06:00
Grover Parisian,104,New Year's Eve 2001,2001-12-31T04:31:24-06:00
Grover Parisian,105,New Year's Eve 2001,2001-12-31T05:13:53-06:00
Grover Parisian,108,New Year's Eve 2001,2001-12-31T06:52:50-06:00
Grover Parisian,108,New Year's Eve 2001,2001-12-31T07:32:29-06:00
Grover Parisian,110,New Year's Eve 2001,2001-12-31T08:37:49-06:00
Grover Parisian,109,New Year's Eve 2001,2001-12-31T09:39:21-06:00
Lucy Ward,99,New Year's Eve 2001,2001-12-31T00:31:44-06:00
Brittany Ward,99,Labor Day 2001,2001-09-03T00:58:46-06:00
Brittany Ward,102,Labor Day 2001,2001-09-03T01:20:12-06:00
Brittany Ward,103,Labor Day 2001,2001-09-03T02:13:20-06:00
Brittany Ward,102,Labor Day 2001,2001-09-03T03:57:41-06:00
Brittany Ward,102,Labor Day 2001,2001-09-03T04:53:48-06:00
Brittany Ward,107,Labor Day 2001,2001-09-03T05:39:47-06:00
Brittany Ward,108,Labor Day 2001,2001-09-03T06:10:44-06:00
Brittany Ward,109,Labor Day 2001,2001-09-03T07:48:57-06:00
Brittany Ward,106,Labor Day 2001,2001-09-03T08:24:10-06:00
Brittany Ward,110,Labor Day 2001,2001-09-03T09:53:14-06:00
Brittany Ward,111,Labor Day 2001,2001-09-03T010:17:32-06:00
Brittany Ward,113,Labor Day 2001,2001-09-03T011:54:41-06:00
Brittany Ward,112,Labor Day 2001,2001-09-03T012:59:36-06:00
Brittany Ward,115,Labor Day 2001,2001-09-03T013:34:14-06:00
Brittany Ward,114,Labor Day 2001,2001-09-03T014:34:52-06:00
Marco Parisian,100,Labor Day 2001,2001-09-03T00:36:54-06:00
Marco Parisian,101,Labor Day 2001,2001-09-03T01:34:36-06:00
Shawna Ward,102,Labor Day 2001,2001-09-03T00:16:30-06:00
Shawna Ward,100,Labor Day 2001,2001-09-03T01:24:53-06:00
Shawna Ward,103,Labor Day 2001,2001-09-03T02:42:41-06:00
Shawna Ward,103,Labor Day 2001,2001-09-03T03:56:48-06:00
Shawna Ward,104,Labor Day 2001,2001-09-03T04:53:49-06:00
Shawna Ward,105,Labor Day 2001,2001-09-03T05:49:28-06:00
Shawna Ward,106,Labor Day 2001,2001-09-03T06:40:32-06:00
Shawna Ward,108,Labor Day 2001,2001-09-03T07:58:26-06:00
Quinn Ward,100,Labor Day 2001,2001-09-03T00:11:55-06:00
Quinn Ward,101,Labor Day 2001,2001-09-03T01:30:35-06:00
Kaleb MacGyver,98,Labor Day 2001,2001-09-03T00:28:58-06:00
Kaleb MacGyver,101,Labor Day 2001,2001-09-03T01:41:33-06:00
Kaleb MacGyver,104,Labor Day 2001,2001-09-03T02:31:22-06:00
Kaleb MacGyver,102,Labor Day 2001,2001-09-03T03:51:53-06:00
Kaleb MacGyver,105,Labor Day 2001,2001-09-03T04:51:17-06:00
Stanford MacGyver,99,Labor Day 2001,2001-09-03T00:54:20-06:00
Stanford MacGyver,103,Labor Day 2001,2001-09-03T01:22:15-06:00
Stanford MacGyver,100,Labor Day 2001,2001-09-03T02:20:50-06:00
Stanford MacGyver,101,Labor Day 2001,2001-09-03T03:14:48-06:00
Stanford MacGyver,106,Labor Day 2001,2001-09-03T04:12:44-06:00
Stanford MacGyver,104,Labor Day 2001,2001-09-03T05:31:19-06:00
Kaya Parisian,99,Labor Day 2001,2001-09-03T00:58:36-06:00
Kaya Parisian,101,Labor Day 2001,2001-09-03T01:25:19-06:00
Kaya Parisian,104,Labor Day 2001,2001-09-03T02:57:28-06:00
Kaya Parisian,105,Labor Day 2001,2001-09-03T03:41:12-06:00
Kaya Parisian,102,Labor Day 2001,2001-09-03T04:29:43-06:00
Kaya Parisian,103,Labor Day 2001,2001-09-03T05:42:58-06:00
Faustino Parisian,99,Labor Day 2001,2001-09-03T00:23:57-06:00
Grover Parisian,99,Labor Day 2001,2001-09-03T00:48:48-06:00
Lucy Ward,101,Labor Day 2001,2001-09-03T00:54:12-06:00
Lucy Ward,99,Labor Day 2001,2001-09-03T01:35:37-06:00
Lucy Ward,104,Labor Day 2001,2001-09-03T02:23:50-06:00
Lucy Ward,101,Labor Day 2001,2001-09-03T03:43:54-06:00
Lucy Ward,105,Labor Day 2001,2001-09-03T04:28:10-06:00
Brittany Ward,101,Halloween 2001,2001-10-31T00:50:40-06:00
Brittany Ward,99,Halloween 2001,2001-10-31T01:14:12-06:00
Brittany Ward,102,Halloween 2001,2001-10-31T02:38:59-06:00
Brittany Ward,102,Halloween 2001,2001-10-31T03:15:52-06:00
Brittany Ward,102,Halloween 2001,2001-10-31T04:41:41-06:00
Brittany Ward,107,Halloween 2001,2001-10-31T05:18:31-06:00
Marco Parisian,100,Halloween 2001,2001-10-31T00:30:33-06:00
Marco Parisian,100,Halloween 2001,2001-10-31T01:50:11-06:00
Marco Parisian,102,Halloween 2001,2001-10-31T02:40:49-06:00
Marco Parisian,105,Halloween 2001,2001-10-31T03:31:17-06:00
Marco Parisian,105,Halloween 2001,2001-10-31T04:30:56-06:00
Marco Parisian,107,Halloween 2001,2001-10-31T05:39:28-06:00
Marco Parisian,108,Halloween 2001,2001-10-31T06:12:43-06:00
Marco Parisian,105,Halloween 2001,2001-10-31T07:51:21-06:00
Shawna Ward,99,Halloween 2001,2001-10-31T00:37:46-06:00
Shawna Ward,103,Halloween 2001,2001-10-31T01:31:19-06:00
Shawna Ward,101,Halloween 2001,2001-10-31T02:15:13-06:00
Shawna Ward,104,Halloween 2001,2001-10-31T03:50:51-06:00
Shawna Ward,104,Halloween 2001,2001-10-31T04:19:22-06:00
Quinn Ward,99,Halloween 2001,2001-10-31T00:30:35-06:00
Quinn Ward,100,Halloween 2001,2001-10-31T01:30:54-06:00
Kaleb MacGyver,101,Halloween 2001,2001-10-31T00:40:27-06:00
Kaleb MacGyver,103,Halloween 2001,2001-10-31T01:24:38-06:00
Kaleb MacGyver,104,Halloween 2001,2001-10-31T02:33:40-06:00
Kaleb MacGyver,105,Halloween 2001,2001-10-31T03:35:21-06:00
Kaleb MacGyver,106,Halloween 2001,2001-10-31T04:56:29-06:00
